date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-03-28,024933,sq,-0.4879844559010209,106.36400123529127,0.4738239792579216,0.0006002459393045737,0.4981673489252115,0.06387525906894388,0.03200062863559192,5063927646.249675,160,160.0,1,100.0,0,cr2bxa5dzsgg008k5aj0
