date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2025-01-03,172249,sq,-0.47691497062494026,15.694743154061763,0.5293063841916047,0.0125943643954782,0.49386412244495537,0.43456954179253526,0.21182512210530421,4382950869.922332,64,64.0,0,1.0,0,
