date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-06-12,150705,sq,-0.4813854489584161,312.2183139203577,0.07416369602749874,0.0023556741559926475,0.49610280262436085,0.13871797530524937,0.07036444421700028,{46: 4803622879.278402},80,80.0,1,1.0,0,
