date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,job_id
2023-05-25,181231,lor2,-0.4249687514104366,9999.99994011368,0.0103865839858219,-0.0025648392519633,0.5368060026795961,0.0276865529314229,0.0125596686836949,5029749743.642724,1776,192.0,0,chnnlqn8rmtc64q37420
2023-05-25,181240,lor3,-0.4635851165170136,9994.423789064587,0.0078794581119082,-0.0010560041797495,0.5028255138548149,0.03884318100848,0.0188920204563996,5029749743.642724,1008,192.0,0,chnnlrs2b9sdqn1p3fdg
2023-05-25,181310,sech2,-0.4459696955881486,9999.999228521356,0.0134083503504338,-0.0011485836501244,0.5155902413562449,0.0222852198940212,0.0105673977339861,5029749743.642724,1456,192.0,0,chnnm30uhh1ldcoc82a0
2023-05-25,181338,gauss,-0.4643900990583234,5084.279156503278,0.0235622333539176,-0.0003558245002854,0.5022013880913533,0.0258765885845289,0.0127583552792301,5029749743.642724,960,192.0,0,chnnmb5aqbbvbu6t8a3g
2023-05-25,220323,lor,-0.5999999999999999,305.8728251474179,0.0043925334209265,-1.1755051923477433,0.5999999999999999,1.174851670495427,-0.0033598891779802,5029749743.642724,6064,96.0,0,"chnr20taqbbvbu6v99vg,chnr212najhpa63v2fr0,chnr2178rmtc64q59d0g,chnr21c2b9sdqn1r3sh0,chnr21laqbbvbu6v9ae0"
2023-05-25,220334,lor2,-0.4616507330972145,1438.2990051866093,0.0360587485499627,-0.0026594237861968,0.5058276587766409,0.0579813559344225,0.0276443912041344,5029749743.642724,1056,96.0,0,chnr235aqbbvbu6v9bbg
2023-05-25,220342,lor3,-0.4728860198069282,141.50201560799724,0.2841668394545352,0.0002595210518851,0.4968964639826541,0.07926916421669,0.0395426075122673,5029749743.642724,576,96.0,0,chnr2542b9sdqn1r3uvg
2023-05-25,220355,sech,-0.4419151892178543,814.1001002091782,0.1297680658396659,-0.0015373351630735,0.5180938125890425,0.0282576757839603,0.0133457702381375,5029749743.642724,1456,96.0,0,"chnr28laqbbvbu6v9etg,chnr28spd6rr9ji4q7e0"
2023-05-25,220408,sech2,-0.4673801687341748,246.55206427731056,0.2759639031833475,-0.0005557907655838,0.498418336920802,0.0459139946949037,0.0226046115055592,5029749743.642724,800,96.0,0,chnr2bqnajhpa63v2mlg
2023-05-25,220420,gauss,-0.4746894006709867,109.63022177631484,0.5633586756910697,0.0008016554971559,0.4975834827381256,0.0524115325491936,0.0264190318084298,5029749743.642724,512,96.0,0,chnr2eqnajhpa63v2oa0
2023-05-25,220434,demkov,-0.4495874148969556,9999.999999988151,0.0066662961218682,-0.0021620689723489,0.5166774095905827,0.0449718443695013,0.0214030364633202,5029749743.642724,1328,96.0,0,"chnr2ikpd6rr9ji4qe50,chnr2ispd6rr9ji4qe90"
2023-05-25,220443,sq,-0.4829269671511946,50.00000000000001,0.6950042185225553,0.0023675310749903,0.4879689524603661,0.095737554856924,0.0482952983296378,5029749743.642724,96,96.0,0,chnr2kkpd6rr9ji4qfa0
2023-05-25,221558,lor,-0.4000000000000001,50.00000000015034,0.4224743344675904,-0.085815536132765,0.4000000000000001,0.0677856536142344,-0.0102606695171854,5029749743.642724,2704,96.0,0,"chnr7t0uhh1ldcoec800,chnr7tc2b9sdqn1r7e10,chnr7tn8rmtc64q5d2o0"
2023-05-25,225413,lor,-0.4099346342421409,9999.999999351308,0.0096674846011707,-0.0022167369480327,0.5564668420637928,0.0302848533520115,0.0140327816669942,5029749743.642724,1904,96.0,0,"chnrpvdaqbbvbu6vnpcg,chnrpvlaqbbvbu6vnpfg"
2023-05-26,011841,gauss,-0.466190477173071,24.64265878929562,0.40932143228622553,0.013043259552341502,0.5079703397926136,0.34622033234943583,0.17395650084305675,5029749743.642724,128,16.0,0,chnttik2b9sdqn1sk4eg
