0,1
867,133
776,224
659,341
588,412
558,442
632,368
727,273
795,205
862,138
833,167
787,213
719,281
656,344
671,329
652,348
694,306
750,250
779,221
762,238
767,233
756,244
709,291
717,283
729,271
716,284
722,278
721,279
706,294
689,311
733,267
696,304
726,274
727,273
747,253
755,245
730,270
726,274
697,303
719,281
729,271
