0,1
888,112
907,93
932,68
914,86
924,76
903,97
874,126
881,119
873,127
888,112
878,122
864,136
846,154
842,158
857,143
821,179
811,189
804,196
804,196
800,200
763,237
782,218
760,240
777,223
760,240
754,246
758,242
750,250
732,268
741,259
736,264
721,279
701,299
713,287
712,288
698,302
728,272
700,300
697,303
732,268
