date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-06-04,165342,sq,-0.4864252168750445,5507.204347134248,0.0088848258748413,-0.0002164293578327,0.4977974816901847,0.0640070251005346,0.0318907170194411,5019850020.72268,160,160.0,1,1.0,0,
2024-06-04,183657,sq,-0.4875835599421119,121982.73709961503,0.0008018525492873352,0.0005386652758782823,0.4975548525108456,0.03265770680793715,0.016598082639730994,5019850020.72268,320,320.0,1,1.0,0,
