date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,job_id
2023-04-26,173356,sin2,-0.4333588272887977,31.42934497800709,0.788033644602116,-0.0002721323465417,0.4539717010718458,0.1333682010772529,0.0647895873769341,5300690259.2794285,192,180.0,1,
2023-04-26,173401,sin3,-0.4000000000000001,11.965230717545229,11.81038533035614,0.0082901073965751,0.4507569726552944,0.0340784903730169,0.0202062720072793,5300690259.2794285,192,180.0,1,
2023-04-26,173412,sin5,-0.4598653279162713,22.853534481546703,0.7380320985185548,0.0002564569281583,0.485420846525035,0.2006287054143908,0.096742041424245,5300690259.2794285,192,180.0,1,
2023-04-26,173408,sin4,-0.4492168884909758,24.547091778074723,0.7566593882630692,-6.799987156251594e-05,0.4808285395368467,0.1809190211295841,0.0873297581710119,5300690259.2794285,192,180.0,1,
2023-04-28,73512,sech2,-0.4446264111972809,862.217818564752,0.1816616641065326,2.922169594425364e-05,0.4731758073239323,0.0201230180391924,0.0100669513936771,5300684905.292195,3200,320.0,0,"ch5kq3hpleju5692cb7g,ch5kq49pleju5692cbrg"
2023-04-28,73804,demkov,-0.4425326481246809,1183.5031285170091,0.1324560291311917,0.0005202686085733,0.4753696151524063,0.020587422628794,0.0105471782697486,5300684905.292195,3200,320.0,0,"ch5krch7o5gvn6q8a8ag,ch5krcka08u1b97l2d60"
2023-04-28,73758,gauss,-0.4422387568960552,4325.556875262513,0.0317836465258439,-0.0004267453072482,0.470623842445197,0.0224324997046826,0.0110008011502382,5300684905.292195,3200,320.0,0,"ch5krbh7o5gvn6q8a7dg,ch5kre2ccl2b15q4o6k0"
2023-04-28,73848,sech,-0.4436316454581143,1030.6514426066735,0.2384680869025913,0.0002467189855151,0.4729302907322708,0.0130485040632796,0.0066427263375908,5300684905.292195,3200,320.0,0,"ch5krnhpleju5692dus0,ch5krnqccl2b15q4ogfg"
2023-04-28,75800,lor,-0.4424605831874105,611.2193925913938,0.3577393353242024,0.0003817586526581,0.4705378607417601,0.014786469995433,0.0075748356621902,5300684905.292195,3200,320.0,0,"ch5l4niccl2b15q51nq0,ch5l4no1n9kgjgh50s20"
2023-05-16,230255,sq,-0.4000000000000001,50.00000000000006,4.236120645537516,-0.0052418377244002,0.4323544280216424,0.0100770273037606,0.0022933565394665,5300693034.844451,4000,320.0,0,"chhu2t9ike34bjm882jg,chhu2tiae4cj9g8dgsvg"
2023-05-16,230310,sq,-0.4000000000000001,9999.168732127117,0.0229536501277527,0.0078065809271841,0.446701769162503,0.0214965495116688,0.0146510274864506,5300693034.844451,320,320.0,0,chhu30s6f7i49rufvl9g
2023-05-16,235124,lor2,-0.4417704377743796,750.8885435388406,0.162520712535099,-0.0005090279420987,0.4799273996353816,0.0252883622404797,0.0123761473588312,5300693034.844451,4000,320.0,0,"chhupkiae4cj9g8em7ag,chhuplaae4cj9g8em8sg"
2023-05-16,235116,lor,-0.4428479462062447,891.3774099064032,0.2501150440909866,0.0003534165489713,0.4853436231470777,0.0144695215358466,0.0074052391669954,5300693034.844451,4000,320.0,0,"chhupndnopt07g7q02e0,chhupo9ike34bjm9e0rg"
2023-05-16,235133,lor3,-0.4415553953889893,649.8955089616535,0.1412050759403847,-0.0012623150339888,0.4708345468138581,0.0330545682458512,0.0158753403834213,5300693034.844451,4000,320.0,0,"chhupn1ike34bjm9dv20,chhuppaae4cj9g8emge0"
2023-05-17,30618,gauss,-0.4441078293066663,765.2472114630008,0.1814090755020753,-0.000822881357562,0.4721848897809124,0.0218539357143673,0.0105038662558665,5300693034.844451,4000,320.0,0,"chi1kvpike34bjme6se0,chi1l05nopt07g7ukv20"
2023-05-17,42957,sech2,-0.4408544675909219,1551.0502555397848,0.1003568093614892,-0.0005691211925753,0.4714665267568637,0.019633948070473,0.0095272931851373,5300693034.844451,4000,320.0,0,"chi2s6mpqnphtdrid3jg,chi2s737ca17j3299k60"
2023-05-17,43115,demkov,-0.4406532275342494,9999.997191725626,0.0154884577781421,-0.0001207591890386,0.4806789656079525,0.0201658772515887,0.01002176225154,5300693034.844451,4000,320.0,0,"chi2sqepqnphtdridorg,chi2sqmpqnphtdridp3g"
2023-05-17,044137,sech,-0.4000000000000001,9996.29476061679,0.015542413426300907,-0.006698124072787012,0.4475886173104995,0.013525575964854587,0.0034129313439522878,5300693034.844451,4000,320.0,0,"chi31lpike34bjmg2o70,chi31ls6f7i49ruo0npg"
