date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb
2023-03-31,14425,sin,-0.4815374031882983,43.36130392264453,0.724262420628349,0.0020130837759919,0.5007957556549474,0.1058569682926604,0.0529589908281255,4926723277.108513,192,180.0,1
2023-04-01,125328,gauss,-0.48637026133864786,956.7640171755736,0.08733886498035567,0.001796987514621778,0.49570263462082226,0.0394544878757424,0.02061025593489237,4926737229.740466,1536,192.0,1
