date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-12-19,161528,lz,-0.4000000000000001,8.128990241806722,3.106096372758839,-0.0034943893143239064,0.5999999999999999,0.1537842032999994,0.06563465285381982,4622004202.860258,160,160.0,0,1.0,0.0005,
