0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.0026014376065855555	0.002898140373269635	0.0032293327527247685	0.0035984253041145262	0.004008957213070317	0.00446517296807157	0.004972563171987039	0.005537975897822096	0.006169146906843649	0.0068739172040706035	0.007659715311340554	0.008533841654103832	0.009504641868942182	0.010583026799904836	0.01178342487368934	0.01312343458904084	0.014622216254675335	0.016298662253934813	0.018171740911467612	0.020282418716689864	0.02000425596506511	0.01795358748934703	0.016111394278828618	0.014455038453780688	0.012970401282502928	0.01164234853360977	0.010454181297503296	0.009388968566246355	0.008431467958790543	0.007569418657662441	0.006793566516603811	0.006096617684941416	0.005471886618280156	0.004912435031653331	0.004411047138750206	0.003960821832497402	0.003555845271252708	0.003191467365930968	0.002864054073235159
0.010275113872579126	0.011445190104733842	0.012750935612590194	0.014205660604409292	0.015823179762709322	0.01762009438620305	0.019617900040042865	0.021843371657293217	0.024326652983218885	0.02709814866128948	0.030186514039592733	0.03361982332663411	0.03743018484828572	0.0416595921999903	0.046363375524055485	0.05160843431655444	0.05746647916351531	0.06400623492386422	0.07129322999992418	0.0794681826164532	0.07839396762957995	0.07044521619329167	0.06327590493624007	0.056813372406887414	0.05100992169204407	0.04581104957555165	0.04115457340948799	0.03697627817142855	0.03321772509609074	0.02983162832444397	0.026782237099371307	0.024041410001857087	0.02158335395041009	0.019381211122266227	0.017406913657145428	0.015633507446506476	0.014037833254199975	0.01260167177520902	0.011310807418075995
0.022635967832060573	0.025206850807203595	0.028074553357575926	0.03126780910329444	0.03481644331018783	0.03875642610122002	0.04313441277722746	0.048008381554633356	0.05344322612510937	0.05950384805308364	0.06625085520830176	0.07374330849270658	0.0820488177052421	0.09125585754107957	0.10148024521676804	0.11285982616107393	0.1255380930744556	0.1396449821631335	0.15529078279056865	0.17270913998834733	0.1704319312807089	0.1534725531084265	0.138070304672315	0.12412575671835523	0.11156310680572872	0.10028146852782978	0.09015762484222035	0.08105982711070986	0.07286579960957633	0.06547555327655703	0.05881326505804075	0.05281937994629309	0.04743933015071266	0.042615957361470974	0.03828902398156088	0.03440026558102795	0.030899395997107032	0.027746820713260505	0.024911733630522882
0.039064681824510304	0.04348490853522584	0.04841236406901157	0.053895205354543625	0.05998343283548608	0.06673766481967683	0.07423672271884055	0.08257822495145185	0.09187049548848034	0.10222050552060295	0.11372676855068879	0.1264845010073245	0.14060286941452918	0.15622485535125308	0.1735357369826696	0.1927505245362512	0.21408219344682644	0.23770383576291415	0.26372495051577893	0.29236819668352104	0.2886519288401026	0.2607071461658502	0.23506880707894567	0.21170866599004826	0.1905653530993779	0.17151044753984612	0.1543642405583507	0.13892267842079362	0.12499028640614418	0.1124045746908686	0.1010417522136559	0.09080491396611301	0.0816053273968327	0.0733492093140069	0.06593647175314957	0.05926926835401353	0.053262594900923596	0.04784943628911662	0.04297786124153697
0.05874005819451455	0.06535415942870725	0.07272115303478081	0.08091066182419378	0.08999501507248281	0.1000625352042386	0.11122845698807886	0.12363482559156128	0.13743739698284624	0.15278726668369635	0.1698208195816255	0.18866830847432495	0.20947945957189468	0.23245063429859922	0.2578324091676285	0.2859042631759554	0.3169203209562944	0.35104380984946226	0.38828695997693063	0.42864576731095433	0.4234656214598217	0.3839797744350189	0.34724062860211513	0.31347462786410296	0.28272037956527724	0.25487138917689195	0.22972021942626172	0.2070046968542722	0.18646076559790462	0.1678634618891011	0.15104022114549803	0.13585664278764542	0.12218978919115388	0.10990805397183662	0.09886844773896195	0.08892910568785042	0.07996566752035268	0.07187991601957355	0.06459615623206257
0.0806818321768703	0.08971120852137698	0.0997580079267428	0.11091313476447247	0.12327111630360352	0.13694851240334352	0.15209806031080747	0.16890686006802647	0.18757681598480105	0.20829904316456196	0.23124117455399001	0.25656056016675066	0.2844388516114597	0.3151147561629065	0.3488858570957856	0.3860633459093655	0.4268871974518973	0.47142265789108856	0.5194389022272909	0.5703834716267804	0.5639417801868063	0.5139065603344188	0.46646465299513007	0.4223610300064587	0.38186123783539605	0.3449606998117359	0.31147797176924613	0.2811270033903926	0.25359484302305857	0.22860479229800643	0.20594245507422232	0.18544209191830194	0.16695240469317538	0.15030844782180255	0.13532649786588272	0.12182059526954918	0.10962577243369415	0.09861142318204728	0.08867760838422872
0.10380157466792167	0.1153324379732241	0.12814641877705701	0.1423532041018887	0.158067035591256	0.17543062129128806	0.1946319979730984	0.21589961431133817	0.2394748101907009	0.2655784123184776	0.2943961985944344	0.32609807183210976	0.3608816442410469	0.39900743088910406	0.44078828258787167	0.48651574643295303	0.5363363396898645	0.5900997727285757	0.6471479682150362	0.7059790373276427	0.6986943200838922	0.6406074876984162	0.584123035779453	0.5308266709301821	0.4813697163963117	0.4359547777057073	0.39450214183540555	0.3567546564562813	0.32238453223313485	0.2910844782503661	0.26261275727529576	0.23678459311339	0.2134319334182775	0.19236667112146671	0.1733718355783969	0.15622183491765673	0.1407133905170309	0.12668503788157479	0.11401435754873093
0.12695890626643047	0.14093794419383823	0.1564490934801289	0.1736161171119194	0.19256826114924597	0.213469798261856	0.23653869807016328	0.26203690978747757	0.29023339994947706	0.3213627705024876	0.3556101669621023	0.39313790676740823	0.4341374564650877	0.47886263720526456	0.5275987669990782	0.5805517932762189	0.6376782117445848	0.6984763496865858	0.7616577994520274	0.8243372466176612	0.8168068365002636	0.7544618639759739	0.6917297901165342	0.631380557868135	0.5746250320226829	0.5219934134852138	0.4735989413352124	0.42928055276313387	0.3887415884937236	0.3516741909756945	0.31783026924535074	0.2870235782056247	0.2590859447325156	0.23382137896269042	0.2109920946675178	0.1903416504434851	0.1716341876656586	0.15468154078871582	0.13934271622495045
0.1490199709960527	0.16525794089278195	0.18324344946383436	0.2031077182091655	0.22498839158548478	0.24906456678613753	0.27557600018057504	0.30480668422206364	0.33703712480898224	0.37249527914380903	0.4113426754957286	0.4537100358803369	0.4997564239566904	0.5496950762642189	0.6037338128161341	0.6619187051970452	0.7239124035521053	0.7887233825335053	0.8542372088511071	0.9157788301227359	0.9087183332691025	0.8468424857987705	0.7815479369267125	0.7171052064588485	0.6554507154050698	0.5975636845776047	0.5438474386425629	0.49431222020082993	0.4487462769178719	0.4068775003860998	0.3684770860817779	0.33337864868481604	0.30143420573928864	0.2724591378939252	0.24621136619770428	0.22241612279387368	0.20081374482379694	0.181195848195499	0.1634086308468119
