0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.00016546980302387725	0.0007741321379053163	0.0011956382042543432	0.0008587068732925876	0.00013966410127086757	0.0001898057721426547	0.0015777119205017769	0.0031832688322309998	0.0030298008562418405	0.0009099324838911597	0.0003344247955651477	0.007124018236864533	0.02472518028321734	0.04980960014694413	0.07241270114161175	0.08153618920435106	0.07241270114161198	0.049809600146944126	0.02472518028321741	0.007124018236864533	0.0003344247955651784	0.0009099324838911863	0.0030298008562418266	0.003183268832230996	0.0015777119205017758	0.00018980577214266237	0.00013966410127087	0.0008587068732925837	0.001195638204254334	0.0007741321379053284	0.00016546980302388197
0.000621362327184668	0.0030322879472554462	0.004775666747708912	0.0035167628179605375	0.0006290974379547774	0.0006575719224635375	0.006033123638457772	0.012567272566763089	0.012416710065033774	0.004197699202075585	0.000793952205845431	0.024352283899984107	0.08849525845236429	0.18129899616510206	0.2654806972696306	0.2995521559343686	0.26548069726962875	0.18129899616510242	0.08849525845236508	0.02435228389998431	0.000793952205845424	0.00419769920207549	0.012416710065033905	0.012567272566763084	0.00603312363845786	0.0006575719224635567	0.0006290974379547513	0.0035167628179605514	0.004775666747708879	0.0030322879472555273	0.0006213623271846992
0.0012521809995922357	0.006579922949132054	0.010707104576783286	0.008210875014758435	0.0016947854194173302	0.0011364695176840464	0.012547996693905068	0.027584394068539773	0.028921396830966093	0.011584623076410902	0.0004957461893174614	0.04140405783019078	0.16425074383282706	0.34698175033084955	0.5147234975024407	0.5829431354516075	0.5147234975024423	0.3469817503308497	0.16425074383282956	0.04140405783019091	0.0004957461893175167	0.011584623076411027	0.02892139683096593	0.027584394068539783	0.012547996693905229	0.0011364695176840898	0.001694785419417321	0.008210875014758475	0.010707104576783194	0.006579922949132086	0.001252180999592351
0.0018860581103592306	0.011088498330057168	0.018895017847208737	0.015302648686958544	0.0037587941623017825	0.0013071464786104214	0.019822136204021658	0.04708177708639902	0.05337026751005141	0.025960855048386213	0.000024640355490514942	0.047386525471984055	0.2191988207501362	0.4866394553539562	0.7367867806402547	0.839282646396818	0.7367867806402482	0.4866394553539562	0.2191988207501332	0.04738652547198426	0.00002464035549047968	0.025960855048385245	0.05337026751005158	0.047081777086399136	0.019822136204021713	0.0013071464786104732	0.003758794162301815	0.015302648686958431	0.01889501784720865	0.011088498330057393	0.0018860581103592553
0.00232699179077087	0.016095113393175976	0.029126909255408322	0.025221197114823957	0.007485072550561129	0.0009771558561678874	0.026211363250856996	0.06910541323204479	0.08601169137229332	0.051026814267047846	0.0031842685573979096	0.03727630862757451	0.22840268166087782	0.5488184255639881	0.8572001973179825	0.9849669013066402	0.8572001973179815	0.5488184255639906	0.22840268166087513	0.03727630862757633	0.0031842685573973514	0.05102681426704729	0.08601169137229336	0.06910541323204529	0.02621136325085707	0.0009771558561679585	0.007485072550561369	0.025221197114823974	0.029126909255408274	0.016095113393175996	0.0023269917907710346
0.002401634644307061	0.02101356198604987	0.04100498230765267	0.03837025290564785	0.013804465381158147	0.000306669288002259	0.029986696629472523	0.09077890646845314	0.12572320870088627	0.09028494671758153	0.017424563432716148	0.016404570563749027	0.18586978624709133	0.5095542377185523	0.8352716255442397	0.9724817445494899	0.835271625544249	0.5095542377185472	0.18586978624708808	0.01640457056375021	0.017424563432715735	0.09028494671758217	0.1257232087008863	0.09077890646845374	0.02998669662947343	0.00030666928800228963	0.013804465381158261	0.03837025290564812	0.04100498230765267	0.02101356198605001	0.0024016346443069938
0.0020201893275095155	0.0251667522571977	0.05387914991572933	0.05499520403525134	0.023883355767183777	0.00003963128414007597	0.02973796386834301	0.10842731947254927	0.16929072497717151	0.14537761647305494	0.05214910757560041	0.0006474985533871431	0.1087668502834793	0.3817560877687452	0.6778603715818724	0.8058991441217734	0.6778603715818681	0.3817560877687519	0.1087668502834808	0.0006474985533872561	0.052149107575600595	0.1453776164730564	0.16929072497716743	0.10842731947254948	0.029737963868343164	0.000039631284140052436	0.02388335576718317	0.05499520403525143	0.05387914991572919	0.025166752257197243	0.002020189327509772
0.0012480983413356158	0.027850382997215786	0.06679971836333769	0.07501463316482626	0.03900080970122699	0.0016753345788091396	0.02489863268147151	0.11807353287908906	0.21109178348787133	0.21418673659209242	0.11504100149206961	0.011654560123890746	0.032801931563668105	0.21182081313742251	0.43742441306328084	0.5395491418413944	0.4374244130632457	0.2118208131374241	0.03280193156367066	0.011654560123889508	0.11504100149207074	0.21418673659209206	0.2110917834878694	0.1180735328790888	0.024898632681472598	0.0016753345788098667	0.03900080970122715	0.0750146331648256	0.06679971836333763	0.02785038299721573	0.0012480983413359448
0.00038085977252593384	0.02843488649131614	0.07851400691919667	0.09783570553716715	0.06031017798337255	0.007496328025616289	0.016300571774805067	0.11634724048141666	0.24353209393058697	0.2894706395504539	0.20757193641274954	0.06845972809195498	9.71650233135651e-6	0.0643891274691928	0.19491678734445433	0.26030039426886176	0.19491678734445658	0.06438912746919094	9.716502331349699e-6	0.06845972809195847	0.20757193641274843	0.2894706395504535	0.2435320939306042	0.11634724048141473	0.016300571774804883	0.007496328025616928	0.06031017798337313	0.09783570553716572	0.07851400691919659	0.02843488649131647	0.00038085977252596106
8.912051897715331e-6	0.026506100455775134	0.08753329398991465	0.1221910023590201	0.08848630295983907	0.02036712883908154	0.006596214951254257	0.10169734672858194	0.258444057323711	0.35890684347938206	0.32153302168309505	0.17845374834203484	0.04303170842335552	0.00024318286836534194	0.033111562744677546	0.059228416102600136	0.03311156274467731	0.0002431828683656541	0.043031708423352764	0.17845374834203268	0.32153302168309317	0.35890684347938445	0.25844405732371223	0.10169734672858363	0.006596214951255558	0.020367128839080484	0.08848630295983718	0.12219100235902007	0.08753329398991487	0.026506100455774843	8.912051897730193e-6
0.0010541455719539413	0.02203465527847354	0.09229243224527443	0.14605160257403996	0.12329832027356741	0.043246656697227374	0.0003404758314920815	0.0756206783784377	0.24935328847606703	0.40711532845034937	0.4384099164965347	0.3312952046806986	0.17147147851477032	0.054788431659190825	0.009122620943630897	0.0019117786335646801	0.009122620943628194	0.054788431659187835	0.17147147851485908	0.3312952046806897	0.43840991649653194	0.4071153284503511	0.2493532884760677	0.07562067837843989	0.00034047583149214426	0.04324665669722845	0.12329832027356916	0.14605160257404004	0.09229243224527538	0.022034655278475014	0.0010541455719538548
0.004755854603382734	0.015550434847776488	0.0914116022575518	0.16668062047041407	0.16319451994417142	0.07842195530269941	0.003538173006268548	0.04347665101783817	0.2141286341793984	0.41958932907060936	0.5326305129746448	0.4986058254925238	0.36545555942875674	0.2245175429033902	0.1351863019859433	0.10704400259820289	0.1351863019859422	0.2245175429034007	0.36545555942875163	0.4986058254925036	0.5326305129746386	0.41958932907060437	0.2141286341793975	0.04347665101783976	0.0035381730062686184	0.07842195530270091	0.1631945199441699	0.16668062047041488	0.09141160225755243	0.015550434847776975	0.004755854603382653
0.01258393609192964	0.008283937152422118	0.08404684433133677	0.18088531284371792	0.2050274853647885	0.12656615283692282	0.022557427811655994	0.014423831828643341	0.15719384750126156	0.3876568363426711	0.5783574376956708	0.640411825464999	0.5792360388834861	0.4663018826547055	0.37410166698328584	0.3403367646316171	0.3741016669832565	0.4663018826546852	0.57923603888349	0.6404118254650407	0.5783574376956692	0.38765683634268994	0.157193847501269	0.014423831828643659	0.022557427811658363	0.12656615283692077	0.20502748536478899	0.18088531284371914	0.08404684433133465	0.008283937152421587	0.01258393609193106
0.02606302002845739	0.0022247493806439103	0.07028490115118237	0.18549798797030448	0.24406762787291228	0.18582907838692111	0.06248445075018699	0.0001473946436395632	0.09035581200423558	0.31293904086227825	0.5580434314459782	0.7168742350789667	0.7542711257502706	0.7101207388656229	0.6509298694362157	0.6257028539185101	0.6509298694362179	0.7101207388656341	0.754271125750296	0.7168742350789328	0.5580434314459819	0.3129390408622708	0.09035581200424601	0.00014739464363928092	0.06248445075018873	0.1858290783869212	0.2440676278729124	0.18549798797030415	0.07028490115118129	0.0022247493806438604	0.026063020028456473
0.04650452594024131	0.00004367110195067728	0.05150394441750233	0.17806448170198697	0.27443372805894806	0.2512502070468789	0.12521631499406316	0.012354360090277308	0.031510484958199934	0.20956159162662724	0.46996868483332954	0.7017464157465981	0.8378608967830734	0.881318437163249	0.877214159613597	0.870071616242347	0.877214159613601	0.8813184371632388	0.8378608967830744	0.7017464157465924	0.46996868483324583	0.20956159162660698	0.031510484958200954	0.012354360090275377	0.12521631499406485	0.25125020704687745	0.27443372805895255	0.17806448170198208	0.05150394441751101	0.000043671101950608636	0.04650452594024225
