date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-06-03,130221,sq,-0.49419036530136096,242.48019741208824,0.08819560878367966,0.0006535032535921536,0.4981970098514996,0.1485150745470135,0.07434326254582152,4635663704.124764,160,160.0,1,1.0,0,
