date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2023-12-05,151707,sin,-0.4934800310290521,9999.999999970312,0.0034653198280648,0.0008898521422833,0.5013777665017773,0.0915621823483154,0.0462224559918036,4733141897.247364,192,192.0,0,1.0,0,cnqj5rf0k0p00088zg00
2023-12-08,171108,sq,-0.48819202365617587,9999.999999997703,0.0054626883901457545,0.0012811289475059906,0.5148512068244586,0.058800174750250706,0.03003839272636023,4733139155.078904,192,192.0,0,1.0,0,cnsk460ye0eg008awah0
