date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2024-09-20,111403,sq,-0.49207234775277914,90.07483138611659,0.29123188034780406,2.4004417308174544e-05,0.49001883725760526,0.12192113833692013,0.060431676196189464,4777299113.553804,160,160.0,1,1.0,0,
