date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,job_id
2023-06-05,175327,gauss,-0.43243160796822544,259.43215681762643,0.13909632871081687,0.002679343435891181,0.4408992488768181,0.09026909763178832,0.04634082858745677,5236513900.816296,512,96.0,0,chuvdtr91dmpcnhs87gg
