date,time,A,k,B,drive_freq,pi_duration,pi_amp,pulse_type,l,half_amp,p,cutoff,G,sigma,x0
2022-04-14,21:24:14,-2.0867334949926604,11.828594023538006,-8.354183338029477,4971730000.0,896,0.2655930744886722,,,,,,,,
2022-04-14,21:24:39,0.4785566292034082,20.39152485258316,-8.242933816472929,4971730000.0,896,0.154063645377252,,,,,,,,
2022-04-14,21:32:32,-2.0917022511791705,14.261950217494782,-8.469211932781922,4971730000.0,896,0.2202779147087527,,,,,,,,
2022-04-15,12:03:22,-2.08453498282212,14.252749279639188,-8.104955582900045,4971730000.0,896,0.2204201162843526,,,,,,,,
2022-04-15,12:36:41,-0.0019310289030672,17.801191851007882,-10.312370286182803,4971730000.0,896,0.1764821524246378,,,,,,,,
2022-04-15,12:58:12,-0.0112963866646631,26.21886106874599,-10.342706606314092,4971730000.0,896,0.1198218582169729,,,,,,,,
2022-04-15,13:02:42,0.0073540955913339,19.0509610655756,-10.257581560033596,4971730000.0,896,0.1649046808072343,,,,,,,,
2022-04-15,13:03:53,0.2654436145283426,18.975123172827725,-9.96133105486933,4971730000.0,896,0.1655637555011256,,,,,,,,
2022-04-15,13:33:08,0.5971786923329648,19.32091697776269,-8.763790417337523,4971730000.0,896,0.1626005979532748,,,,,,,,
2022-04-15,13:50:17,0.3715773274391269,21.08069346748657,-7.735112557897037,4971730000.0,896,0.1490270070306354,,,,,,,,
2022-04-15,13:52:33,0.5794162892375198,20.00813439928337,-8.286735074839237,4971730000.0,896,0.1570157712306408,,,,,,,,
2022-04-15,13:57:58,-2.0947390939679176,10.1944990793466,-8.303263796511386,4971730000.0,896,0.3081654752369793,,,,,,,,
2022-04-15,16:52:50,-2.0593801065952686,10.310682555471049,-8.286257304186915,4971730000.0,896,0.3046929858123509,,,,,,,,
2022-04-15,17:01:51,-2.063829287162454,8.524575015690068,-8.305477055723486,4971730000.0,896,0.3685336392497544,,,,,,,,
2022-04-15,17:56:58,-2.035080049908547,56.7808030282617,-8.071150409733162,4971730000.0,2256,0.0553284294346122,sq,,,,,,,
2022-04-15,18:29:25,0.0935079329872961,49.09388609819978,-8.680523117801052,4971730000.0,2256,0.0639915252849578,gauss,,,,,,,
2022-04-15,18:38:28,-2.0543762160177463,20.49483720848366,-8.31711155680166,4971730000.0,2256,0.1532870264658339,gauss,,,,,,,
2022-04-15,20:44:34,-2.0130756739782263,14.276758236205223,-8.084509061487623,4971730000.0,2256,0.220049439908764,gauss,,,,,,,
2022-04-16,01:35:06,-2.044233260299223,7.8256465832535715,-8.53634158527043,4971730000.0,2256,0.4014483174224375,lorentz,,,,,,,
2022-04-16,01:42:34,-2.061352009699749,7.745325493301675,-8.545056845855232,4971730000.0,2256,0.4056114434837774,lorentz,,,,,,,
2022-04-16,01:52:41,-2.045713338465561,11.15583300883268,-8.537399858666541,4971730000.0,2256,0.2816098673315048,lorentz,,,,,,,
2022-04-16,11:11:39,-4117.617992271828,0.0622994985513921,4109.109443308356,4971730000.0,2256,50.42725425788507,lorentz2,,,,,,,
2022-04-16,11:21:45,-2.0798919363742883,23.39122659180999,-8.14711595845817,4971730000.0,2256,0.1343064520904502,lorentz2,,,,,,,
2022-04-16,20:09:59,-2.0609932103369504,13.933323794425148,-8.24334423863033,4971730000.0,2256,0.2254733113176321,lorentz2,,,,,,,
2022-04-20,15:04:28,0.2173262949503686,20.24537825135843,-7.761293947496189,4971730000.0,2256,0.1551757944250311,demkov,,,,,,,
2022-04-20,15:11:12,-2.0545664275363045,12.758103710358828,-8.179350684016056,4971730000.0,2256,0.2462429154764595,demkov,,,,,,,
2022-05-17,13:49:09,-0.0903517692185481,11.786467430932213,-9.61336819989219,4971730000.0,4496,0.2665423437513642,sq,,,,,,,
2022-05-17,13:56:23,-0.0868007537672393,13.028955342981984,-9.63013300990646,4971730000.0,4496,0.2411239098522204,sq,,,,,,,
2022-05-17,13:58:30,0.1194097421354381,15.105651728240822,-9.76202868510514,4971730000.0,2256,0.2079746514820289,sq,,,,,,,
2022-05-17,14:12:56,-0.2130998895048289,20.21302373957067,-9.703541836194551,4971730000.0,2256,0.1554241806701861,sq,,,,,,,
2022-05-31,15:26:51,0.0297738127917709,30.65702270436644,0.4539515736562655,4971730000.0,2256,0.1024754648840163,sq,,,,,,,
2022-05-31,15:40:11,10.930708740828958,0.2556141917084524,-10.447026713913248,4971730000.0,2256,12.290368670817072,sq,,,,,,,
2022-05-31,15:53:15,-0.4295016522165014,55.07039808551769,0.4812807624423265,4971730000.0,2256,0.0570468484486216,sq,,,,,,,
2022-05-31,16:13:47,-0.4358522286352922,55.85623269085216,0.486825980425064,4971730000.0,2256,0.0562442632136969,sq,,,,,,,
2022-06-07,12:59:58,-0.4517569137562712,55.46135736857061,0.4912598561747697,4971730000.0,2256,0.056644712690896,sq,,,,,,,
2022-06-07,17:43:15,-0.4075596552867045,44.89821137305631,0.4664425018464589,4971730000.0,2256,0.069971443349636,sq,5.881756695154336,,,,,,
2022-06-07,18:37:41,-0.3030744347344522,40.383589314689154,0.4569406980047899,4971730000.0,2256,0.0777937946305101,sq,8.69092487998978,,,,,,
2022-06-08,12:02:00,-0.2975385722298537,40.566821862741264,0.4566533395775178,4971730000.0,2256,0.077442414991725,sq,8.553589857453664,,,,,,
2022-06-08,13:08:17,-0.3012985321643756,40.47628226149256,0.4562470123618026,4971730000.0,2256,0.0776156424963607,sq,8.621473730087018,,,,,,
2022-06-08,13:46:24,-0.475,-4.533525595948957,0.49,4971730000.0,2256,,sq,5.589991694775238,0.1876536360166102,,,,,
2022-06-08,16:17:32,-0.4148504405437244,-5214.7739867885375,0.4548361862763694,4971730000.0,2256,1.2036744362153746e-11,sq,905514.404846222,3.0091860130870552e-12,0.0058271636181056,,,,
2022-06-08,19:01:12,-0.47,10.00000000001918,0.4618132750622254,4971730000.0,2256,0.0021530399993804,sq,67.24147171976995,0.0005419551550076,0.7890707348828875,,,,
2022-06-09,13:27:37,-0.47,40.54224292668373,0.4925220750348961,5090212061.000103,2256,0.0450267674373336,sq,6.202341185206421,0.0181399819247565,6.184637705579589,,,,
2022-06-09,13:37:06,-0.47,10.000161258885871,0.4977303009611865,5090212061.000103,2256,0.0036075205484831,sq,51.70463605674813,0.0009122660674266,1.1349324172668658,,,,
2022-06-09,13:42:21,-0.47,10.000000000000002,0.5499999999999999,5090212061.000103,2256,0.0475915228081678,sq,12.21920056863044,0.0137575376193254,47.73380078083726,,,,
2022-06-09,13:51:22,-0.47,10.001097175397414,0.5090540651812412,5090212061.000103,1136,0.0063386724517774,sq,38.66317667096572,0.0016168028951333,1.523847752246018,,,,
2022-06-09,13:56:31,-0.47,10.000000000055271,0.4625944723411477,4971730000.0,2256,0.002127482165035,sq,67.6496990619886,0.0005354784175838,0.7830439014499478,,,,
2022-06-09,15:46:03,-0.47,10.000000000002052,0.4580611586216129,4971730000.0,2256,0.0021432626133824,sq,67.39678415765904,0.000539477295781,0.7892614336822018,,,,
2022-06-09,19:08:31,-0.47,10.838732477928062,0.4543723993954001,4971679848.512619,2256,0.0044149671107076,lor,46.56076176409268,0.0011206169782707,1.4386396645612732e-06,,,,
2022-06-09,19:17:09,-0.47,8.686856645357745,0.5246115953391252,4971679848.512619,2256,0.0048283158679184,lor,44.60820912521287,0.001223247546146,6.495476194820146e-07,,,,
2022-06-09,19:20:24,-0.47,1.0000000000000002,0.5499999999999999,4971679848.512619,2256,0.1744215518287262,lor,7.104647213106849,0.0460580523760835,8.926219831088455,,,,
2022-06-09,19:17:40,-0.47,1.0000000000000002,0.45,4971679848.512619,2256,0.4319672440273209,lor,4.122720079122638,0.1232767545438433,17.64806531108652,,,,
