0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
7.987936220250115e-6	0.00001305545042818626	0.000015211208021433458	0.00001358150142256151	0.00001010149547993576	7.55950714664348e-6	7.942288311139739e-6	0.000013792184450197665	0.00003086091917930141	0.00006715919458599411	0.00012663346626290767	0.00020279648722238737	0.00028028289276998974	0.00034588587165763	0.0004014170378730772	0.0004700069290372764	0.00059740816075414	0.0008578779627462217	0.0013657296765256788	0.002272078748190872	0.003716438168066294	0.005727702005827125	0.008120413808573474	0.0104672674145969	0.012204818681055484	0.012847921360944758	0.012204818681055484	0.010467267414596908	0.008120413808573479	0.005727702005827138	0.003716438168066294	0.002272078748190872	0.0013657296765256788	0.0008578779627462233	0.0005974081607541389	0.00047000692903727596	0.0004014170378730772	0.00034588587165763	0.00028028289276998974	0.00020279648722238737	0.00012663346626290732	0.00006715919458599445	0.00003086091917930141	0.000013792184450197665	7.942288311139739e-6	7.55950714664348e-6	0.000010101495479942152	0.000013581501422559909	0.00001521120802143389	0.00001305545042818626	7.987936220250115e-6
0.00003175104576346607	0.00005197681421898185	0.00006060079737147845	0.000054097433067891776	0.00004017253242457124	0.00002995651773838678	0.000031345034366012313	0.00005437186065958805	0.00012185006586928702	0.0002657100557868091	0.0005018472483029684	0.0008046112608218728	0.0011127779609019293	0.0013733935381813123	0.0015930520834244652	0.0018630190201449077	0.0023641301132458106	0.0033896151213888117	0.005390737272123385	0.00896453685267762	0.014663231731686512	0.022602884991916712	0.03205247842715585	0.041324015378985716	0.0481899232373061	0.05073140928625961	0.0481899232373061	0.0413240153789858	0.03205247842715582	0.02260288499191673	0.014663231731686512	0.00896453685267762	0.005390737272123385	0.0033896151213888134	0.002364130113245813	0.0018630190201449006	0.0015930520834244652	0.0013733935381813123	0.0011127779609019293	0.0008046112608218728	0.0005018472483029671	0.00026571005578721437	0.00012185006586928702	0.00005437186065958805	0.000031345034366012313	0.00002995651773838678	0.00004017253242456761	0.00005409743306788098	0.000060600797371479116	0.00005197681421898185	0.00003175104576346607
0.00007069200122347107	0.00011603415101785125	0.00013544194379578475	0.00012086828485183996	0.00008952097258376909	0.00006635907938535958	0.00006895839598517342	0.00011939110089412777	0.00026826266655206204	0.0005869928313195106	0.0011117501587981444	0.0017859355013537988	0.0024726888889667043	0.0030524083159593316	0.0035375200579854946	0.004128725152606792	0.0052248721660456765	0.007471699616654289	0.011862406739972802	0.019712853950112005	0.0322438752494365	0.04971831624013622	0.0705313134803476	0.09096343689618133	0.1060997044837155	0.11170356676206125	0.1060997044837155	0.0909634368961813	0.07053131348034745	0.04971831624013627	0.0322438752494365	0.019712853950112005	0.011862406739972802	0.007471699616654309	0.005224872166045666	0.004128725152606796	0.0035375200579854946	0.0030524083159593316	0.0024726888889667043	0.0017859355013537988	0.0011117501587981375	0.0005869928313196782	0.00026826266655206204	0.00011939110089412777	0.00006895839598517342	0.00006635907938535958	0.00008952097258392088	0.00012086828485181703	0.00013544194379578556	0.00011603415101785125	0.00007069200122347107
0.00012383102092699552	0.00020402740484881104	0.00023854059977916077	0.0002127818785732517	0.00015702023956135828	0.00011542185341429257	0.00011877315980121798	0.00020507698994964935	0.0004625076508990298	0.0010169708612392362	0.0019337461858236354	0.003114965073975685	0.004319561415266276	0.0053338430613570674	0.006174036645394806	0.007185621642412913	0.009058127225857958	0.012905419759092958	0.020439252450199563	0.03393183437354049	0.055500448078186715	0.08561617909036838	0.12152309526766862	0.1568005749192408	0.18294795946709294	0.19263093303654982	0.18294795946709294	0.15680057491924057	0.12152309526766843	0.08561617909036831	0.055500448078186715	0.03393183437354049	0.020439252450199563	0.012905419759092943	0.009058127225857958	0.00718562164241288	0.006174036645394806	0.0053338430613570674	0.004319561415266276	0.003114965073975685	0.0019337461858233795	0.0010169708612394297	0.0004625076508990298	0.00020507698994964935	0.00011877315980121798	0.00011542185341429257	0.00015702023956142624	0.00021278187857327836	0.00023854059977916522	0.00020402740484881104	0.00012383102092699552
0.00018982913018817873	0.00031431077667327234	0.00036826105743348157	0.0003283232293188551	0.00024114861448374433	0.00017534587425476294	0.0001781274904536961	0.0003064348439602872	0.0006944717493064321	0.0015368095316784349	0.0029373477443713786	0.004748640878490186	0.006598560641913775	0.008151250455591577	0.009420635898206329	0.010924416535059177	0.013701929147318406	0.019427162678949686	0.030669474280426042	0.05084780728629236	0.08316591581906972	0.12836637304170587	0.1823324070059493	0.23540681971203015	0.27477184028916035	0.28935451369394827	0.27477184028916035	0.23540681971202992	0.18233240700594877	0.12836637304170612	0.08316591581906972	0.05084780728629236	0.030669474280426042	0.019427162678949637	0.01370192914731838	0.010924416535059161	0.009420635898206329	0.008151250455591577	0.006598560641913775	0.004748640878490186	0.002937347744371345	0.001536809531677972	0.0006944717493064321	0.0003064348439602872	0.0001781274904536961	0.00017534587425476294	0.00024114861448379932	0.00032832322931902654	0.00036826105743347013	0.00031431077667327234	0.00018982913018817873
0.00026701993440676926	0.0004448259655227063	0.0005225605188688177	0.00046561457946434586	0.00034004185037223294	0.0002439579835755929	0.00024384856350957525	0.0004175189199020681	0.000952006984657135	0.002123654876009299	0.004085274724051702	0.006634056456933373	0.009242197134994612	0.011422993785576065	0.013177140913306523	0.015212564863123659	0.018961482609763977	0.026722030555514153	0.04201546551473875	0.06954117694787604	0.11373330450181506	0.17567019268698603	0.24974452959914664	0.3226883168334468	0.37683616277893284	0.3969035207872961	0.37683616277893284	0.3226883168334474	0.24974452959914703	0.17567019268698622	0.11373330450181506	0.06954117694787604	0.04201546551473875	0.026722030555514125	0.018961482609764015	0.015212564863123591	0.013177140913306523	0.011422993785576065	0.009242197134994612	0.006634056456933373	0.0040852747240518825	0.0021236548760084437	0.000952006984657135	0.0004175189199020681	0.00024384856350957525	0.0002439579835755929	0.0003400418503722845	0.0004656145794636567	0.0005225605188688123	0.0004448259655227063	0.00026701993440676926
0.00035344921252988663	0.0005931434703246505	0.0006990318009305855	0.0006224647097380554	0.0004515569869168457	0.00031880610225656697	0.0003124216717381041	0.0005317572136421328	0.0012215205511913844	0.002751582932868844	0.005334799477762498	0.008710184340328594	0.012172441887381391	0.015054894510746274	0.017328762919246378	0.01989971853913147	0.024618271324979058	0.034440026160725834	0.05388290508119519	0.0889969533941198	0.14553796715275988	0.22498382848927553	0.3201951714699461	0.41409900596666854	0.48387753305104775	0.5097508297636948	0.48387753305104775	0.4140990059666681	0.3201951714699468	0.22498382848927567	0.14553796715275988	0.0889969533941198	0.05388290508119519	0.03444002616072565	0.024618271324979093	0.019899718539131504	0.017328762919246378	0.015054894510746274	0.012172441887381391	0.008710184340328594	0.005334799477763621	0.0027515829328688926	0.0012215205511913844	0.0005317572136421328	0.0003124216717381041	0.00031880610225656697	0.0004515569869166241	0.0006224647097380103	0.0006990318009305858	0.0005931434703246505	0.00035344921252988663
0.0004469213930901848	0.0007565109867187571	0.0008949529561153538	0.0007964253040446406	0.0005733446476457727	0.0003972655913981951	0.00038017796559291323	0.0006423145388005344	0.001488641479997066	0.0033926823273165937	0.0066392916275226895	0.010909864660399704	0.015303157806201355	0.018943257964039697	0.02175017386017169	0.024823833948116044	0.03044017202628132	0.04221392300529213	0.06565281017092568	0.10816046034855706	0.17684844871219105	0.27365506108594595	0.38995869442330844	0.5048772265821203	0.5903757185164487	0.6220970274718934	0.5903757185164487	0.5048772265821196	0.3899586944233076	0.2736550610859463	0.17684844871219105	0.10816046034855706	0.06565281017092568	0.04221392300529204	0.030440172026281145	0.024823833948116044	0.02175017386017169	0.018943257964039697	0.015303157806201355	0.010909864660399704	0.006639291627523947	0.0033926823273166527	0.001488641479997066	0.0006423145388005344	0.00038017796559291323	0.0003972655913981951	0.0005733446476455037	0.0007964253040443273	0.0008949529561153471	0.0007565109867187571	0.0004469213930901848
0.000545051771786503	0.0009319076396923723	0.0011073422645988852	0.0009848528295977419	0.0007029269031279991	0.0004766515587593395	0.0004434909879834142	0.0007424761374083866	0.0017389347919737007	0.004018229292209666	0.007949908347855394	0.01316198827685054	0.018542764600575273	0.022978164874804002	0.026309888597706957	0.02981765128970115	0.03619205426946248	0.04967784414943043	0.07671476349817354	0.12599512629978607	0.20596097357235618	0.31906582127663347	0.45534491715467273	0.590293579576094	0.6908382732438993	0.7281684529620753	0.6908382732438993	0.5902935795760925	0.4553449171546717	0.3190658212766337	0.20596097357235618	0.12599512629978607	0.07671476349817354	0.04967784414943021	0.03619205426946233	0.0298176512897013	0.026309888597706957	0.022978164874804002	0.018542764600575273	0.01316198827685054	0.00794990834785558	0.004018229292209608	0.0017389347919737007	0.0007424761374083866	0.0004434909879834142	0.0004766515587593395	0.0007029269031278994	0.0009848528295958439	0.0011073422645989743	0.0009319076396923723	0.000545051771786503
