0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.	0.
0.0010964727015900227	0.0014812054501734985	0.002007214872637039	0.0027021305877244777	0.003587066889593157	0.004670923635441399	0.005944918557043637	0.0073784970717887515	0.008917719535682725	0.010486928225002416	0.011993978531081294	0.013338674622862527	0.014423406957906152	0.015164487058756445	0.015502431558040966	0.015409530464219697	0.01489343667969835	0.013996171201082572	0.012788710669199451	0.011362071320582852	0.009816356820287845	0.008249516749236739	0.006747492115761193	0.005377066326531583	0.004182156644060849	0.0031836217842924988	0.0023820579418361615	0.0017626222958896157	0.0013007342307850668
0.004310471194081166	0.005821407136170169	0.007888358302801025	0.010620484044729721	0.014101409322681283	0.018366709898403763	0.023382280006794147	0.029028114820673148	0.03509186714768968	0.04127536053229307	0.04721519716569717	0.05251604806889922	0.05679266722897999	0.0597146787468109	0.061047230235573235	0.06068090704961537	0.05864592788649735	0.05510820932700561	0.05034796949614663	0.04472447955356624	0.03863278292024785	0.0324592777142935	0.02654281041880257	0.021146477615154275	0.016443041139259786	0.012514242223040728	0.009361915047878682	0.006927091498151662	0.00511254243033704
0.009421026485972104	0.012717637751456196	0.017231765740764633	0.023203981403879626	0.03081934198211197	0.040157777628225214	0.051146301361057765	0.06352305457092461	0.07682283953971583	0.09039120495179638	0.10342964385765412	0.11506882432154526	0.12446113582149955	0.13087942795703028	0.13380666614247708	0.13300194253727912	0.12853179525968553	0.1207615228456808	0.1103079753899897	0.09796179342211217	0.08459196486794039	0.07104793405849166	0.05807394233207869	0.04624705761891241	0.035945275573595746	0.02734628442048219	0.020452206808600257	0.015131880444192407	0.011170600206651728
0.016077113066041378	0.021688693447999906	0.02938343962958153	0.03957671323588508	0.05258987574885493	0.06856463989511166	0.08738027180005506	0.10859098868517801	0.1314003232939337	0.15468479003105312	0.17707139190987062	0.19706373278526654	0.21320170304304217	0.2242320444808984	0.22926333663847567	0.2278801536171303	0.22019723836170074	0.20684448173535466	0.18888526471648762	0.16768199904807923	0.14473118266365256	0.12149437280232797	0.09925048104124491	0.07898919978932432	0.061356521982655586	0.04665327905510881	0.03487847557157502	0.0258027222160547	0.019054279662139344
0.023822241134074357	0.03210898194075429	0.0434928564908933	0.0585986920093514	0.07791351348083936	0.10165772079786715	0.12965996854603504	0.16126195456435444	0.19527856455738382	0.23003219192667046	0.2634683006738206	0.29334451616057294	0.31747067276250956	0.33396559314135454	0.3414906369781187	0.3394218094047032	0.327931471011951	0.30796567770715416	0.28112104270337607	0.24944205013652257	0.21517259393686555	0.180501645730029	0.14734142637377293	0.1171678920471906	0.09093994432166563	0.06909854952058478	0.051633140220232576	0.03819293962097263	0.02821672051248667
0.03212639355817044	0.04325250932489149	0.0585725498283693	0.07894495965977294	0.10504496956929227	0.1371876233350496	0.17515489036054252	0.2180630583419926	0.26430575536385315	0.31159891071307066	0.3571377865739904	0.3978557509672145	0.4307538554031898	0.4532540340387186	0.46352071856580496	0.4606980208025321	0.44502237020207486	0.41779127637940305	0.38119359278712167	0.3380302763970948	0.2913723755184049	0.2442114405902382	0.1991553122949475	0.15821030933801167	0.12267221253191282	0.09312731351575794	0.06954573846471337	0.05143588112966789	0.03802324669885377
0.0404230347501374	0.05434389207605239	0.07356729940158761	0.09919759455618479	0.13211283184995837	0.17273712602086716	0.2208166687908317	0.2752463102765072	0.333992777436584	0.3941491086759219	0.45213399941426813	0.504023205201646	0.5459732857965454	0.5746767533424215	0.5877770989066508	0.584175129755944	0.5641745098402683	0.529441392885154	0.4827851356166372	0.42779775007010895	0.3684127896257778	0.30845522756353255	0.25125086791988455	0.19934817832995763	0.15438109549228368	0.11707390071969151	0.08736456664472689	0.06460577401439843	0.04779589976337309
0.04814855212800611	0.06461278657528927	0.08742808909984055	0.11794426610683749	0.15724803395461637	0.2058847348944063	0.26358222889162775	0.32903475921558617	0.3998040124179706	0.472380711740402	0.5424244797814	0.6051668744262331	0.6559291809912067	0.690680087790093	0.7065450555174501	0.7021826700777636	0.6779635467264068	0.635920704728187	0.5794800591977868	0.5130176318393715	0.4413185010413122	0.36902583352780327	0.30016441344888	0.23780346933539537	0.1838933762817823	0.13927675327083403	0.10384404876134809	0.07678271783780402	0.05686092660770115
0.054781323516923955	0.073347878527373	0.09918564616367727	0.13387652717406	0.1787123835284722	0.23436881292098768	0.3005782553447406	0.37587086519262536	0.4574514798478894	0.5412650246554609	0.6222725093889618	0.6949208016659872	0.7537495831150626	0.7940471526919718	0.8124506093926708	0.8073898357477575	0.7792986837046546	0.7305563858367028	0.6651694847640621	0.5882497000659285	0.5053768844305234	0.42195187571640796	0.34263908200204946	0.2709750585101878	0.20918309491379644	0.15819331851154078	0.11783175629671395	0.08711723669061112	0.06459584843641189
