date,time,pulse_type,A,l,p,x0,B,pi_amp,half_amp,drive_freq,duration,sigma,rb,N,beta,job_id
2025-01-03,234443,sq,-0.4806171515516261,19.028418991341717,0.5409094160655108,0.0048735638872412345,0.49285464679138713,0.3384661379989551,0.16415571597055284,4985842647.126952,64,64.0,0,1.0,0,
