frequency_ghz,transition_probability
4.802978008053089,0.095
4.80445562011525,0.16
4.80593323217741,0.175
4.807410844239571,0.16
4.808888456301732,0.17
4.8103660683638925,0.22
4.811843680426053,0.35
4.813321292488213,0.38
4.814798904550374,0.42
4.816276516612534,0.49
4.817754128674695,0.565
4.819231740736856,0.635
4.820709352799017,0.62
4.822186964861177,0.665
4.8236645769233375,0.755
4.825142188985499,0.725
4.826619801047659,0.84
4.82809741310982,0.84
4.829575025171981,0.83
4.831052637234142,0.76
4.832530249296302,0.94
4.8340078613584625,0.915
4.835485473420623,0.885
4.836963085482783,0.81
4.838440697544944,0.81
4.839918309607105,0.71
4.841395921669266,0.57
4.842873533731426,0.67
4.844351145793587,0.58
4.845828757855747,0.585
4.8473063699179075,0.425
4.848783981980068,0.43
4.850261594042229,0.35
4.85173920610439,0.47
4.85321681816655,0.43
4.854694430228711,0.575
4.856172042290871,0.655
4.8576496543530325,0.645
4.859127266415193,0.675
4.860604878477354,0.72
4.862082490539515,0.735
4.863560102601675,0.75
4.865037714663836,0.755
4.866515326725996,0.855
4.867992938788157,0.83
4.869470550850317,0.955
4.870948162912478,0.975
4.872425774974639,0.99
4.873903387036799,0.96
4.87538099909896,0.945
4.87685861116112,0.93
4.878336223223281,0.895
4.879813835285441,0.895
4.881291447347602,0.87
4.882769059409763,0.78
4.8842466714719235,0.8
4.885724283534084,0.775
4.887201895596244,0.8
4.888679507658405,0.715
4.890157119720566,0.645
4.891634731782727,0.63
4.893112343844888,0.535
4.8945899559070485,0.64
4.896067567969209,0.62
4.897545180031369,0.65
4.89902279209353,0.665
4.90050040415569,0.675
4.901978016217851,0.745
4.903455628280012,0.77
4.904933240342173,0.785
4.906410852404333,0.75
4.9078884644664935,0.815
4.909366076528654,0.835
4.910843688590814,0.875
4.912321300652975,0.935
4.913798912715136,0.92
4.915276524777297,0.925
4.916754136839457,0.93
4.918231748901618,0.915
4.919709360963778,0.95
4.9211869730259385,0.89
4.9226645850881,0.825
4.924142197150261,0.78
4.925619809212422,0.745
4.927097421274582,0.78
4.928575033336743,0.75
4.930052645398903,0.675
4.9315302574610635,0.73
4.933007869523224,0.67
4.934485481585385,0.71
4.935963093647546,0.575
4.937440705709706,0.51
4.938918317771867,0.55
4.940395929834027,0.54
4.941873541896188,0.53
4.943351153958348,0.505
4.9448287660205095,0.5
4.94630637808267,0.54
4.94778399014483,0.515
4.949261602206991,0.355
